"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ACYP1",0.960171273783455,0.149413467304041,47.629627022026,0.0573669424330785,0.784591850924767
"ACYP2",3.93781466325663,0.302008257889764,25.5212027142012,0.0782677180082857,0.650396328744264
"ADA",0.46520778802932,0.156856381967013,52.702012595665,0.0602862150488715,0.892017800027813
"ADAM10",1.56222889188482,0.110122462721165,40.1379289705596,0.0483080999617466,0.575302461410096
"ADAM15",0.725619160011364,0.0232833601747836,43.3452117508479,0.0352469229724319,0.471214017521902
"ADAM17",1.80497594577643,0.250822514776503,37.173426363763,0.073063332469931,0.769781671533862
"ADAM9",1.64487261926857,0.142009272197649,40.8383032124935,0.0540434089822742,0.646293978584342
"ADAR",4.12046455425995,0.0970182904866417,22.0289088978483,0.0421545515170032,0.229175358086497
"ADAT1",2.10559215903013,0.444996759719498,24.8711551725147,0.107610674764383,0.875052148518982
"ADCK2",2.78059322802567,0.419493963280736,24.5745769787778,0.101980598100431,0.827701293283271
"ADCK5",2.963147886236,0.42140535398581,23.9487998632093,0.102076296873206,0.819774718397998
"ADD1",2.43866518692801,0.109044763542519,31.901744960932,0.046079374921172,0.423306911417049
"ADD3",0.478257353377889,0.0275943525932672,50.6666806245608,0.0369536099636803,0.619107217355027
"ADGRE5",0.196986777924974,0.0457600716703223,61.9239800624036,0.0418329515422688,0.868585732165207
"ADGRG1",0.72005056349152,0.104981906471153,51.7272024306407,0.0503666290977564,0.782019190654985
"ADH5",2.67778757430533,0.123280564745751,31.3690367080054,0.048255017542834,0.440620219719093
"ADI1",1.66194902269685,0.0699168373805256,36.6461242447643,0.0411244925262936,0.4362397441246
"ADIPOR1",3.044497957307,0.0767450841088351,27.7397166491492,0.0405495146211488,0.290641079126686
"ADIPOR2",2.22060229211318,0.202107410299468,36.4819922052851,0.063577818649324,0.673619802530941
"ADK",2.91155851807722,0.225300927365618,31.9616086259466,0.0662535764740598,0.633152551800862
"ADM",0.0521488256821168,0.0130433350276007,67.8220876858741,0.0368803370962397,0.922959254623835
"ADNP",2.88445297690285,0.213299039721068,32.317771104635,0.0641764843213712,0.618759560561813
"ADNP2",2.48729719187249,0.453179599195511,23.2943643757059,0.108563440135725,0.860381031845362
"ADO",2.55464225955602,0.483715313260908,20.9961773137931,0.113953940121132,0.869628702544848
"ADPGK",2.33108027273362,0.23400771487745,34.4804096629227,0.0687412367236208,0.692532332081769
"ADPRHL2",7.11560776770052,0.50153523309126,9.70937160305949,0.111517086545947,0.701015157836184
"ADPRM",1.29193838354004,0.43784459857457,27.9272854000148,0.107708585708368,0.918161590877486
"ADRM1",4.06347390236272,0.140213035164795,24.7392850219296,0.0493115089407844,0.356556807120011
"ADSL",2.2436407355953,0.213119043545879,35.9389225121875,0.0654091547134882,0.682867473230427
"ADSS",1.86418382669037,0.0970044716624186,37.9429181433428,0.0457430558850441,0.511820330969267
"AEBP2",3.49963564304114,0.501595936000655,17.5731504496389,0.115979780982594,0.837852871645112
"AEN",0.971159454583263,0.25762616259574,42.1937362083718,0.0764673571016015,0.872549019607843
"AES",3.23957025477261,0.09393659230677,26.5393029150193,0.0426673842463246,0.300931720205813
"AFF1",2.58541718789088,0.244888534246144,33.0445701205916,0.0703046714195345,0.685787790293422
"AFF4",3.89144955643344,0.13269958136467,25.0523792358852,0.0481812865943161,0.347795855931025
"AFG3L2",3.07834867679503,0.243226427524975,30.9595752377886,0.0692608472142963,0.646363509942984
"AFMID",1.12109172561449,0.15026032613796,45.9071651961238,0.0570110004043812,0.754206647197886
"AFTPH",3.62744040431471,0.264505954709472,27.7520063631418,0.0719903441881994,0.626199415936587
"AGA",2.29870682206375,0.289977181509736,32.9739930641147,0.079092014634607,0.761159783062161
"AGAP3",2.00233311226609,0.283700991050501,34.8568360337094,0.0786662144542391,0.784244194131553
"AGBL5",1.97622166633012,0.309813218851522,33.7256354287384,0.08345945581677,0.808093450146016
"AGFG1",1.88689205680636,0.240786282400068,37.291789380295,0.0711843031159356,0.754832429425671
"AGGF1",11.7296808316302,0.472806620613333,2.00675851066093,0.101322033720313,0.531080517313308
"AGK",2.34011052073175,0.366816526308478,28.9249227485061,0.0929629636633614,0.817758308997358
"AGL",0.451266111554981,0.0389475184607555,53.3205251014805,0.0392094978469433,0.691211236267557
"AGO1",1.94402759730297,0.291546029693357,34.6206610751684,0.0801114182692668,0.793213739396468
"AGO2",1.90509505310933,0.17427789799449,39.2806929827954,0.0594252032121313,0.675566680572938
"AGO3",2.4839558263247,0.239170325025576,33.4050100224774,0.0692986922498357,0.682172159643999
"AGPAT1",3.87240309588002,0.232994917694539,26.5859759574192,0.0655971960373132,0.551800862188847
"AGPAT2",2.3616450904619,0.142484574913025,35.2778240185482,0.0525832730241894,0.546446947573356
"AGPAT3",0.824733000381395,0.0845541627716616,49.7383090464176,0.0462885344840625,0.707690168265888
"AGPAT5",1.04227868637392,0.197656936471447,44.8910369900357,0.0656083599882974,0.818523153942428
"AGPS",1.54275132756017,0.197101122468372,40.8621770477527,0.0640962469102559,0.743846474760117
"AGRN",0.896781630115882,0.0516332878576004,45.7822747998217,0.040017776244291,0.57210401891253
