"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"MCL1",1.47767326908593,0.0273444563639768,16.9954609018127,0.0222158421145127,0.165346725903033
"MCM3",0.561116510725292,0.0642221455846031,33.0266317950775,0.0126875872672045,0.687367201081708
"MCM3AP",2.69333254233251,0.322777234383037,17.9826721383008,0.0309501791925099,0.694803940506085
"MCM5",0.465445284263776,0.0542897992691022,34.1916592060416,0.0116542900573541,0.703592814371258
"MCM6",0.440483386533705,0.095726730590339,35.3228548700228,0.0127109477335855,0.806741355997682
"MCM7",0.400226435979477,0.0333081128013761,33.7909691904687,0.0112767810684954,0.655302298628549
"MCMBP",2.66247743361241,0.323622115282437,18.073137452301,0.0310075780513684,0.698570600734016
"MCOLN1",1.20202916483861,0.140801325942823,27.5740281948909,0.0183631227980459,0.663704848367781
"MCRS1",6.81223520941822,0.491561274868157,6.07728858139344,0.0431615048823334,0.627004056403322
"MCTS1",3.86415364334041,0.215092083532952,15.224946161029,0.0253666823439034,0.451419741162836
"MCUR1",3.30946576742473,0.188671430051583,17.6307812199435,0.0238232916454393,0.472377824995171
"MDC1",1.09142823532775,0.276825068318426,25.7365536982638,0.0269399900968739,0.834556693065482
"MDFIC",0.816481765851714,0.14391956867544,30.6789170705431,0.0172380146818623,0.755843152404868
"MDH1",2.13957549349773,0.0821910153232861,19.26010546928,0.0206491762925207,0.33291481553023
"MDH2",3.18604935095741,0.07070428482293,14.5068506285045,0.023096106891378,0.186304809735368
"MDK",0.319032485315999,0.00588778557020612,29.2885857403053,0.01394801480588,0.474695769750821
"MDM1",1.19699691026296,0.425169230117118,19.4880437105313,0.0395134784884344,0.896851458373575
"MDM2",0.847466234419451,0.102637642482636,30.0436879039006,0.0156638539671219,0.668437318910566
"MDM4",2.22331487709617,0.218040471134951,21.2671780365194,0.0240561492741901,0.617442534286266
"MDN1",1.59904539766128,0.295001317126512,22.9180785444753,0.0286293434208835,0.785686691133861
"ME2",0.545023414482015,0.0486394623509503,31.9633196137083,0.0128463696994584,0.629611744253429
"MEA1",4.22307989199175,0.125059612324967,13.3762004059364,0.0237215087069544,0.254973923121499
"MEAF6",2.80359588657276,0.119258521682196,17.0586543552943,0.0220583453228324,0.338902839482326
"MECP2",3.92349066515374,0.323653300450636,14.1779661428848,0.0311328097719643,0.594166505698281
"MECR",3.21084446035068,0.432955085816773,14.3626940439314,0.0396886426775629,0.765597836584895
"MED1",4.26968009255711,0.515962104643885,9.67985805098763,0.0463599936973108,0.762217500482905
"MED10",4.39400807158,0.235184801755185,13.0827592140104,0.026518774909176,0.427371064322967
"MED11",3.26328904174048,0.443006350702009,13.6098219862529,0.0403700235173368,0.760865366042109
"MED12",1.57769169066717,0.35735838897138,20.9194059346366,0.0335801320296448,0.82934131736527
"MED13",2.97906167352449,0.372883602618833,15.9840105645024,0.0346852635176918,0.718369712188526
"MED13L",1.74517080223586,0.200542037822373,23.7221665651545,0.0225132348236881,0.655978365848947
"MED14",1.80191390136302,0.309446092081567,21.7163831426356,0.0298052431346922,0.775545682827893
"MED15",3.29254669662785,0.276041994613807,16.4085584451625,0.0280310255013402,0.579389607881012
"MED16",4.0715733606264,0.502154745282081,10.4480085321823,0.0452384438442608,0.762796986671818
"MED17",1.9454399875719,0.345919960157969,20.0569643443939,0.0326613881343664,0.787521730732084
"MED19",6.24762672520449,0.46670766314905,7.75816045875681,0.0415184302939057,0.635792930268495
"MED21",2.44499939122395,0.279286244213273,19.8553304900381,0.0278946984806598,0.677129611744253
"MED23",1.51842720758422,0.346785867223264,21.4738688399353,0.032701712967598,0.827989182924474
"MED24",1.86961457928929,0.335675702876654,20.5389244939258,0.0318284458822169,0.784720880819007
"MED25",3.90250513185747,0.451586764772453,12.0815295454855,0.040907008317645,0.731697894533514
"MED27",4.57396287089706,0.585609196296928,7.37971346438164,0.0527963412915002,0.801236237203013
"MED28",10.2282315274638,0.491494050085901,1.7443625759866,0.0421687913462006,0.511203399652308
"MED29",3.53807231503983,0.292177840777377,15.6579695432148,0.0290859763909672,0.58470156461271
"MED30",1.8685121296915,0.129277487394238,23.2550077666923,0.0197582684573161,0.524821325091752
"MED31",4.23895889439612,0.507097044244974,9.99317310047702,0.0455909255843519,0.757581610971605
"MED4",3.78262432019042,0.307926503609435,14.7140555535709,0.0301043672072077,0.584122078423798
"MED6",2.49484643607766,0.557625512320844,11.306112550977,0.0510769424422794,0.873672010817076
"MED7",3.27408545968918,0.55478275778874,10.2070288040419,0.0504627863881632,0.836681475758161
"MED8",2.67443546171778,0.195277428924995,19.71006298267,0.023437349096252,0.538439250531196
"MED9",20.1428093384013,0.911881667626201,0.239424531868409,0.0943490253225431,0.872223295344794
"MEF2A",1.03096882881481,0.0459519636825868,25.077129865107,0.0170771620091121,0.428433455669307
"MEF2C",0.462931864128855,0.0230054961487332,30.7888098267226,0.013081903975584,0.550028974309446
"MEF2D",1.28399041868189,0.190499992149816,26.5768933850576,0.0211533400397838,0.718273131157041
"MEGF9",0.573690196419381,0.19119793441293,31.7543186694515,0.0196133335262783,0.863917326637048
"MEMO1",3.29434030499962,0.432507735237125,13.9183220547619,0.0395138655482781,0.753138883523276
"MEN1",4.07922001710635,0.61719683633366,7.15892037899937,0.0562076725204392,0.843055823836199
"MEPCE",1.17099037162366,0.217470457268591,27.0469660231756,0.0226345851716251,0.775255939733436
"METAP1",2.03149418836926,0.266713076105379,21.7645991246548,0.0268296356317316,0.709097933165926
"METAP2",5.089035933595,0.251632224303753,11.2860200694737,0.0274999798251031,0.407185628742515
"METRNL",0.243286118626271,0.0499267202071884,38.4502788824949,0.00884229479805782,0.818910565964844
"METTL1",1.87859198576699,0.430726149767651,17.553906292476,0.0398510896943298,0.851072049449488
"METTL14",2.40932759581089,0.399800989951028,16.9659838284486,0.0369859447306295,0.786749082480201
"METTL15",2.16130801427991,0.419906699858858,17.0334023072931,0.0387642718423105,0.819876376279699
"METTL16",2.12555177432558,0.425525846679173,16.9289954457719,0.0392566878438868,0.825767819200309
"METTL17",3.69219487843801,0.36014929180245,14.2301660096694,0.0336393542292055,0.651535638400618
"METTL18",2.99069614954919,0.586465092280597,9.57516916095419,0.0536650881003495,0.867877148927951
"METTL21A",1.71057644528449,0.262329363214294,23.2979024283351,0.0263085733467725,0.744060266563647
"METTL22",2.08604173457237,0.411465164253692,17.5594416675678,0.0380749523353186,0.821228510720495
"METTL23",4.92052600627199,0.346157537482822,11.6030259269254,0.0326713404866209,0.560459725709871
"METTL2A",2.54465026914522,0.557243188197311,11.2765206073809,0.0510415390258647,0.872030133281823
"METTL2B",2.64687276275787,0.503291178052808,13.0967227559091,0.0459901190306394,0.839385744639753
"METTL3",2.20781005284918,0.353264239159857,18.8810226409932,0.0332274838581757,0.766853389994205
"METTL4",2.05843307057501,0.469236766608207,15.5166230883203,0.0431352749575264,0.854742128645934
"METTL5",5.93842896869822,0.25887853824222,10.0035909920253,0.0281174260522284,0.386613869036121
"METTL6",2.98191391236529,0.578018281061567,9.87075268440281,0.0528382701751074,0.863337840448136
