"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"AIP",2.42133226692497,0.0959765031169456,11.6123999503793,0.00362306459859419,0.450626491646778
"AK2",2.36290739588447,0.0933685709210683,12.3251012577023,0.00496888386821637,0.482696897374702
"AK3",1.43488274025753,0.0916575632122828,15.022671990431,0.0113487052909324,0.619480906921241
"AK6",3.36292405820747,0.173673458625143,11.6925378365736,0.00919634684315667,0.557577565632458
"AKAP1",0.836072491056159,0.242618177077339,16.5702187195225,0.0222898428229793,0.903341288782816
"AKAP10",3.39442396078377,0.400065880317212,11.4048683939226,0.0169894152622053,0.813842482100239
"AKAP11",0.836239679048318,0.145546889124971,17.7140493320678,0.0208686962323703,0.834427207637232
"AKAP13",1.07412291877104,0.0209608806493743,11.1818724012105,0.00501164622975873,0.312052505966587
"AKAP17A",3.11691754482886,0.220920439158022,12.4668754533957,0.0132234945926079,0.656026252983294
"AKAP8",1.8306532759851,0.196116015747787,14.9649249177478,0.0171039387323921,0.75522076372315
"AKAP8L",3.69219706954079,0.333536632685849,11.6102198671177,0.0157418632744859,0.74477923627685
"AKAP9",2.23337440438039,0.0724862567166183,11.2529955628764,0.00066893916160413,0.39826968973747
"AKIP1",1.33606800480534,0.16394083086993,16.1524729869833,0.0181968075667075,0.776103818615752
