"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"AFTPH",3.23895160005088,0.298840327398726,4.82016800466232,0.0490604559176049,0.68397818748377
"AGA",2.71783241867128,0.324176417647403,5.23867673205456,0.0538457277618779,0.751233445858219
"AGAP3",1.50785635423984,0.213462614274133,5.08862236327468,0.0493613670402652,0.770189561152947
"AGBL5",1.18488819175778,0.308963495649683,5.75334882664,0.0595936067120853,0.875097377304596
"AGFG1",2.16274655877386,0.276786862732464,5.14754575730156,0.0519041482611328,0.759542975850429
"AGGF1",5.39017483633202,0.30819655198075,4.21782908397424,0.0427799856063956,0.549727343547131
"AGK",1.76227230729409,0.320608925780828,5.54453786646194,0.0575185424890901,0.82575954297585
"AGL",1.37978479537868,0.168204067100616,4.74103360596751,0.0441586395716871,0.722669436509997
"AGO1",7.30179786176546,0.661184884811244,8.76127638366946,0.0709723297785373,0.820566086730719
"AGO2",3.07665710699935,0.343533413934552,5.28723267147197,0.0543764126604535,0.742664243053752
"AGO3",2.47220609833972,0.268265688555546,4.86963800707271,0.0490716648005836,0.715138924954557
"AGPAT1",5.05023380880308,0.361148501285386,4.99468063459132,0.0502662604241044,0.637756426902103
"AGPAT2",3.47031682206185,0.192723780675338,3.5408342479383,0.0331169633311296,0.517268242015061
"AGPAT3",2.86187618879883,0.314266817640829,5.19718247072025,0.0527084528615588,0.73980784211893
"AGPAT5",1.04909661401526,0.204774052174084,5.37430465116854,0.0521277260151168,0.823162814853285
"AGPS",1.80159524308107,0.186053662339511,4.5860580469774,0.0432256473039922,0.692028044663724
"AGRN",0.542936862085667,0.0478652099772306,4.53157080323076,0.034742241837007,0.682939496234744
"AGTPBP1",1.13173678673067,0.23641418026321,5.48770832804072,0.0544385366195685,0.838223837964165
"AGTRAP",2.35392492717785,0.0819389412383647,2.55837754020771,0.0156894201691553,0.378083614645547
"AHCTF1",1.53136579721049,0.178231025718535,4.69015369374646,0.044105008240159,0.713061542456505
"AHCY",1.50390419626686,0.060073874776415,2.97289090831774,0.0180415858362765,0.437548688652298
"AHCYL1",1.97589767881366,0.11930328119113,3.56241293776888,0.0291701561859439,0.53622435730979
"AHDC1",0.708325983370383,0.119869924941619,5.1563301463569,0.0460994169088245,0.791223058945728
"AHI1",1.14078627540662,0.107474037016741,4.31485851032897,0.0364191825931746,0.656452869384575
"AHNAK",1.45812670776449,0.0117013567681912,0.893766250322765,0.0112863778815278,0.0950402492858998
"AHR",0.771823365429392,0.0586338387507375,4.17405549113101,0.0314281977763695,0.627629187224098
"AHSA1",4.17226872575281,0.272415394323449,4.19862630641089,0.0421605441020032,0.58296546351597
"AIDA",2.88847440698315,0.241964665034669,4.44248372166534,0.0438463904906216,0.647883666580109
"AIFM1",3.23759221383843,0.353518341648342,5.39337275938401,0.0550427473266063,0.747078680862114
"AIFM2",1.021073316224,0.274284846858008,5.71069968726488,0.0581312893090399,0.874578031680083
"AIG1",0.935966878450676,0.0688654510097189,4.0472251156357,0.0307716404920495,0.609192417553882
"AIMP1",6.71391134005114,0.293971190515806,3.88059841818123,0.0380898142390657,0.477538301739808
"AIMP2",2.20178589371801,0.24782548915122,4.93307994742276,0.0487534510885305,0.729680602440924
"AIP",3.08525514730821,0.161586225675302,3.15751678143309,0.0282780214620071,0.47364320955596
"AK2",4.07996758262009,0.146021012563739,2.55088199958596,0.0208454644083166,0.374707868086211
"AK3",2.85370306818378,0.140249844860508,3.05889299218828,0.0257525162580063,0.459361204881849
"AK6",3.12781830350623,0.248079412275226,4.39861008059705,0.0435191528880326,0.635679044404051
"AKAP1",0.615902552529015,0.109892501337444,5.23423239670538,0.0464142096531666,0.80316800830953
"AKAP10",2.09469490368081,0.298924910337224,5.292111126211,0.0541674033873232,0.781095819267723
"AKAP11",2.62891521662121,0.254650823493422,4.63087616257179,0.0464409199170329,0.680602440924435
"AKAP13",1.91645751796021,0.0690505337692709,2.54183728743676,0.0144697552227296,0.375746559335238
"AKAP17A",3.03630991310509,0.385383913572357,5.61269523129719,0.0581663314714154,0.779278109581927
